SCHOOL_CODE,YEAR,MONTH,SCHOOL_NAME,MONTH_START,STAGE_SCHOOL_YEAR,STAGE_DISTRICT_CODE,ENROLLMENT,BREAKFAST_AVERAGE_PER_DAY,LUNCH_AVERAGE_PER_DAY,TOTAL_AVERAGE_MEALS_PER_DAY,BREAKFAST_PARTICIPATION,LUNCH_PARTICIPATION,TOTAL_PARTICIPATION,attendance_records,absences,full_absences,half_absences,excused_absences,mental_health_days,unique_students,num_students_seen,pct_female,pct_male,pct_non_binary,gender_error_count,absence_rate,pct_full_absence,pct_half_absence,pct_present,weighted_absence_rate,pct_excused,pct_unexcused,pct_mental_health_day,distinct_neighborhoods,distinct_zip_codes,avg_days_in_school,total_students,pct_free_reduced_lunch,pct_free_lunch,pct_reduced_lunch,pct_direct_cert,pct_paid_lunch,foodservice_null_count,incoming_student_count,NETWORK
610339,2026,2,STAGG,2026-02-01T00:00:00.000Z,2025-2026,299,396,220,274,494,0.5557,0.6933221099887766,0.6245089786756454,7223,1163,1163,0,189,0,402,402,0.4966,0.5034,0.0,0,0.161,0.161,0.0,0.839,0.161,0.0262,0.1573,0.0,19,15,,395,0.0025,0.0025,0.0,0.0,0.0,394,0,Network 11
610366,2025,8,WACKER,2025-08-01T00:00:00.000Z,2025-2026,299,192,101,99,201,0.5297,0.5203125000000001,0.5250000000000000,1905,45,45,0,139,5,200,200,0.6016,0.3984,0.0,0,0.0236,0.0236,0.0,0.9764,0.0236,0.073,0.0058,0.0026,16,11,,195,0.0308,0.0308,0.0,0.0103,0.0,189,0,ISP
610390,2026,2,RICKOVER MILITARY HS,2026-02-01T00:00:00.000Z,2025-2026,299,571,71,324,396,0.1254,0.5683012259194395,0.3468573652461568,10048,1191,703,488,390,6,559,559,0.468,0.532,0.0,0,0.1185,0.07,0.0486,0.8815,0.0942,0.0388,0.0797,6.0E-4,29,25,,559,0.0215,0.0125,0.0089,0.0072,0.0,547,0,ISP
610529,2025,10,OGDEN HS,2025-10-01T00:00:00.000Z,2025-2026,299,519,80,193,274,0.1559,0.3731535003211304,0.2645196807046518,10810,1671,1199,472,589,21,515,515,0.4891,0.509,0.0019,0,0.1546,0.1109,0.0437,0.8454,0.1327,0.0545,0.1001,0.0019,55,47,,507,0.0039,0.0039,0.0,0.0,0.0,505,0,Network 15
610563,2026,1,BACK OF THE YARDS HS,2026-01-01T00:00:00.000Z,2025-2026,299,1039,32,564,597,0.0317,0.5436222612240277,0.2876634773254826,17375,3044,1970,1074,881,9,1025,1025,0.5388,0.4612,0.0,0,0.1752,0.1134,0.0618,0.8248,0.1443,0.0507,0.1245,5.0E-4,25,18,,1019,0.0363,0.0285,0.0079,0.0029,0.0,982,0,Network 16
610571,2025,11,OMBUDSMAN - WEST HS,2025-11-01T00:00:00.000Z,2025-2026,299,145,30,19,50,0.2079,0.1369458128078818,0.1724137931034483,2418,1405,1405,0,0,0,179,179,0.5335,0.4665,0.0,0,0.5811,0.5811,0.0,0.4189,0.5811,0.0,0.5811,0.0,24,25,,215,0.0,0.0,0.0,0.0,0.0,215,0,Options
610599,2026,1,CATALPA,2026-01-01T00:00:00.000Z,2025-2026,299,212,133,151,285,0.6299,0.7161487236403995,0.6730022197558269,3857,545,483,62,492,2,228,228,0.4605,0.5395,0.0,0,0.1413,0.1252,0.0161,0.8587,0.1333,0.1276,0.0731,5.0E-4,16,16,,233,0.0,0.0,0.0,0.0,0.0,233,0,Network 1
400052,2025,11,NOBLE - COMER,2025-11-01T00:00:00.000Z,2025-2026,299,1110,71,183,254,0.0641,0.1648648648648649,0.1144787644787645,15326,2199,2114,85,5017,6,1105,1105,0.5215,0.4785,0.0,0,0.1435,0.1379,0.0055,0.8565,0.1407,0.3274,0.1206,4.0E-4,42,27,,1065,0.0122,0.0094,0.0028,9.0E-4,9.0E-4,1051,0,Charter
400086,2025,11,URBAN PREP - ENGLEWOOD HS,2025-11-01T00:00:00.000Z,2025-2026,299,81,23,49,72,0.2840,0.6155202821869488,0.4497354497354498,1105,105,105,0,0,0,82,82,0.0,1.0,0.0,0,0.095,0.095,0.0,0.905,0.095,0.0,0.095,0.0,21,15,,77,0.0,0.0,0.0,0.0,0.0,77,0,Charter
400139,2025,10,YCCS - SULLIVAN,2025-10-01T00:00:00.000Z,2025-2026,299,252,28,27,56,0.1130,0.1099773242630386,0.1114890400604686,5390,656,656,0,0,0,270,270,0.4668,0.5332,0.0,0,0.1217,0.1217,0.0,0.8783,0.1217,0.0,0.1217,0.0,39,28,,292,0.0068,0.0068,0.0,0.0,0.0,290,0,Options
400163,2026,1,KIPP - BLOOM,2026-01-01T00:00:00.000Z,2025-2026,299,945,502,705,1207,0.5318,0.7461562402738874,0.6389978213507626,15116,1871,1871,0,3,1,896,896,0.5116,0.4872,0.0011,0,0.1238,0.1238,0.0,0.8762,0.1238,2.0E-4,0.1236,1.0E-4,47,28,,880,0.058,0.05,0.008,0.0023,0.0,829,0,Charter
400172,2025,8,ASPIRA - BUSINESS & FINANCE HS,2025-08-01T00:00:00.000Z,2025-2026,299,354,74,191,265,0.2099,0.5398305084745763,0.3748587570621469,3515,374,342,32,509,0,360,360,0.476,0.524,0.0,0,0.1064,0.0973,0.0091,0.8936,0.1018,0.1448,0.0706,0.0,23,22,,1,0.0,0.0,0.0,0.0,0.0,1,0,Charter
609698,2026,2,BOGAN HS,2026-02-01T00:00:00.000Z,2025-2026,299,532,129,294,424,0.2442,0.5531537176274018,0.3986528822055138,9550,2438,1361,1077,82,0,536,536,0.5062,0.4938,0.0,0,0.2553,0.1425,0.1128,0.7447,0.1989,0.0086,0.2467,0.0,29,23,,530,0.0113,0.0113,0.0,0.0038,0.0,524,0,Network 16
609726,2026,2,BROOKS HS,2026-02-01T00:00:00.000Z,2025-2026,299,998,130,368,498,0.1305,0.3692384769539078,0.2498886662213316,17776,3027,1602,1425,481,16,988,988,0.5534,0.4455,0.001,0,0.1703,0.0901,0.0802,0.8297,0.1302,0.0271,0.1432,9.0E-4,44,28,,984,0.0203,0.0183,0.002,0.0152,0.002,962,0,ISP
609759,2025,8,CLEMENTE HS,2025-08-01T00:00:00.000Z,2025-2026,299,491,124,254,378,0.2525,0.5191446028513238,0.3858452138492872,4743,885,529,356,144,1,511,511,0.4546,0.5454,0.0,0,0.1866,0.1115,0.0751,0.8134,0.1491,0.0304,0.1562,2.0E-4,41,38,,484,0.0269,0.0248,0.0021,0.0,0.0,471,0,Network 15
609772,2025,12,ADDAMS,2025-12-01T00:00:00.000Z,2025-2026,299,518,227,348,576,0.4390,0.6734877734877736,0.5562419562419563,7726,756,734,22,843,0,516,516,0.4894,0.5106,0.0,0,0.0979,0.095,0.0028,0.9021,0.0964,0.1091,0.0525,0.0,9,6,,518,0.1004,0.0734,0.027,0.0232,0.0,466,0,Network 13
609773,2025,11,TUBMAN,2025-11-01T00:00:00.000Z,2025-2026,299,283,102,116,218,0.3612,0.4106511862695608,0.3859162039374053,3906,339,288,51,708,3,279,279,0.491,0.509,0.0,0,0.0868,0.0737,0.0131,0.9132,0.0803,0.1813,0.0392,8.0E-4,37,33,,281,0.1317,0.1317,0.0,0.1103,0.0356,234,0,Network 4
609828,2025,9,BURR,2025-09-01T00:00:00.000Z,2025-2026,299,458,171,158,329,0.3735,0.3453056768558952,0.3593886462882097,9157,385,336,49,449,10,459,459,0.4821,0.5179,0.0,0,0.042,0.0367,0.0054,0.958,0.0394,0.049,0.0131,0.0011,36,35,,463,0.121,0.121,0.0,0.1145,0.0562,381,0,Network 6
609830,2025,12,BRUNSON,2025-12-01T00:00:00.000Z,2025-2026,299,486,327,434,762,0.6738,0.8946502057613169,0.7842249657064472,7439,1394,1394,0,1315,0,501,501,0.4788,0.5212,0.0,0,0.1874,0.1874,0.0,0.8126,0.1874,0.1768,0.1831,0.0,17,16,,490,0.051,0.0449,0.0061,0.0082,0.0,465,0,Network 3
609862,2026,3,COLES,2026-03-01T00:00:00.000Z,2025-2026,299,257,126,206,333,0.4929,0.8028534370946823,0.6478599221789884,3916,663,646,17,395,0,264,264,0.463,0.537,0.0,0,0.1693,0.165,0.0043,0.8307,0.1671,0.1009,0.1504,0.0,17,12,,263,0.0,0.0,0.0,0.0,0.0,263,0,Network 12
609874,2025,10,DIRKSEN,2025-10-01T00:00:00.000Z,2025-2026,299,1213,412,589,1002,0.3402,0.4862403329015036,0.4132414713618342,25465,1703,1505,198,1476,26,1223,1223,0.4968,0.5032,0.0,0,0.0669,0.0591,0.0078,0.9331,0.063,0.058,0.0289,0.001,8,9,,1190,0.0782,0.0672,0.0109,0.0193,0.0,1097,0,Network 1
609887,2025,12,DIXON,2025-12-01T00:00:00.000Z,2025-2026,299,407,218,289,507,0.5366,0.7113841113841114,0.6239967239967241,6157,496,485,11,448,1,411,411,0.4885,0.5115,0.0,0,0.0806,0.0788,0.0018,0.9194,0.0797,0.0728,0.0638,2.0E-4,24,15,,409,0.0465,0.0465,0.0,0.0293,0.0,390,0,Network 12
609891,2025,11,DOOLITTLE,2025-11-01T00:00:00.000Z,2025-2026,299,240,121,193,315,0.5051,0.8074404761904762,0.6562500000000000,3330,272,270,2,110,0,243,243,0.5066,0.4934,0.0,0,0.0817,0.0811,6.0E-4,0.9183,0.0814,0.033,0.0667,0.0,14,10,,250,0.012,0.012,0.0,0.0,0.0,247,0,Network 9
609907,2026,2,ERICSON,2026-02-01T00:00:00.000Z,2025-2026,299,286,153,220,374,0.5373,0.7721445221445222,0.6547202797202797,5257,435,435,0,333,0,293,293,0.5754,0.4246,0.0,0,0.0827,0.0827,0.0,0.9173,0.0827,0.0633,0.0565,0.0,17,19,,294,0.0374,0.0374,0.0,0.0034,0.0,283,0,Network 5
609925,2026,2,KELLMAN,2026-02-01T00:00:00.000Z,2025-2026,299,214,150,164,314,0.7025,0.7681723779854621,0.7353322949117341,3522,332,332,0,363,0,199,199,0.5196,0.4804,0.0,0,0.0943,0.0943,0.0,0.9057,0.0943,0.1031,0.0511,0.0,18,19,,193,0.0311,0.0207,0.0104,0.0052,0.0052,186,0,Network 5
610032,2025,8,GREEN,2025-08-01T00:00:00.000Z,2025-2026,299,250,149,195,345,0.5984,0.7824000000000000,0.6904000000000000,2403,100,96,4,132,0,247,247,0.4453,0.5547,0.0,0,0.0416,0.04,0.0017,0.9584,0.0408,0.0549,0.0308,0.0,24,17,,246,0.0325,0.0285,0.0041,0.0163,0.0,238,0,Network 11
610051,2026,2,NORTHWEST,2026-02-01T00:00:00.000Z,2025-2026,299,518,205,394,600,0.3974,0.7614757614757615,0.5794187044187045,9184,1046,813,233,1218,3,512,512,0.5248,0.4752,0.0,0,0.1139,0.0885,0.0254,0.8861,0.1012,0.1326,0.0732,3.0E-4,10,10,,511,0.0333,0.0254,0.0078,0.0059,0.0,494,0,Network 3
610068,2025,11,HANSON PARK,2025-11-01T00:00:00.000Z,2025-2026,299,1080,233,872,1105,0.2159,0.8080026455026454,0.5119378306878306,15135,1529,1352,177,1764,0,1085,1085,0.4801,0.5199,0.0,0,0.101,0.0893,0.0117,0.899,0.0952,0.1166,0.0325,0.0,18,17,,1087,0.0718,0.0589,0.0129,0.0046,0.0,1009,0,Network 3
610099,2025,12,NORWOOD PARK,2025-12-01T00:00:00.000Z,2025-2026,299,295,66,122,189,0.2249,0.4162711864406780,0.3205649717514124,4470,223,215,8,342,3,298,298,0.547,0.453,0.0,0,0.0499,0.0481,0.0018,0.9501,0.049,0.0765,0.0195,7.0E-4,16,12,,300,0.04,0.04,0.0,0.04,0.0033,287,0,Network 1
610102,2025,9,OGLESBY,2025-09-01T00:00:00.000Z,2025-2026,299,290,190,196,387,0.6567,0.6789655172413793,0.6678448275862069,5730,389,389,0,145,0,301,301,0.4803,0.5162,0.0035,0,0.0679,0.0679,0.0,0.9321,0.0679,0.0253,0.0597,0.0,15,10,,302,0.0497,0.0464,0.0033,0.0,0.0,287,0,Network 11
610108,2025,11,OTOOLE,2025-11-01T00:00:00.000Z,2025-2026,299,325,169,234,404,0.5209,0.7226373626373627,0.6217582417582417,4529,724,724,0,63,1,325,325,0.4493,0.5507,0.0,0,0.1599,0.1599,0.0,0.8401,0.1599,0.0139,0.1574,2.0E-4,19,16,,335,0.0478,0.0478,0.0,0.0,0.0,319,0,Network 11
610142,2025,8,RAY,2025-08-01T00:00:00.000Z,2025-2026,299,574,101,235,337,0.1763,0.4108013937282230,0.2935540069686411,5331,350,293,57,291,1,561,560,0.5027,0.4954,0.0019,0,0.0658,0.0551,0.0107,0.9342,0.0604,0.0547,0.0449,2.0E-4,31,20,,574,0.0017,0.0017,0.0,0.0,0.0,573,0,Network 9
610194,2025,12,SUMNER,2025-12-01T00:00:00.000Z,2025-2026,299,197,139,158,297,0.7069,0.8043993231810491,0.7556683587140440,2965,288,288,0,170,0,198,198,0.516,0.484,0.0,0,0.0971,0.0971,0.0,0.9029,0.0971,0.0573,0.0971,0.0,15,15,,205,0.0,0.0,0.0,0.0,0.0,205,0,Network 5
610199,2025,12,COLEMON,2025-12-01T00:00:00.000Z,2025-2026,299,169,81,112,193,0.4809,0.6627218934911243,0.5717948717948718,2520,241,221,20,357,0,168,168,0.4524,0.5476,0.0,0,0.0956,0.0877,0.0079,0.9044,0.0917,0.1417,0.0595,0.0,16,12,,168,0.0833,0.0357,0.0476,0.0179,0.006,153,0,Network 13
610212,2025,10,ALBANY PARK,2025-10-01T00:00:00.000Z,2025-2026,299,229,27,187,214,0.1202,0.8170097733416511,0.4686005406529424,4871,328,296,32,558,0,234,234,0.4336,0.5664,0.0,0,0.0673,0.0608,0.0066,0.9327,0.0641,0.1146,0.0294,0.0,15,16,,224,0.0,0.0,0.0,0.0,0.0,224,0,Network 1
610231,2026,2,NATIONAL TEACHERS,2026-02-01T00:00:00.000Z,2025-2026,299,805,428,610,1039,0.5326,0.7583160800552105,0.6454796411318150,14459,1139,1139,0,2125,2,807,807,0.4966,0.5034,0.0,0,0.0788,0.0788,0.0,0.9212,0.0788,0.147,0.0674,1.0E-4,47,32,,802,0.0574,0.0499,0.0075,0.0399,0.0012,755,0,Network 6
610244,2025,8,CLARK HS,2025-08-01T00:00:00.000Z,2025-2026,299,448,67,202,270,0.1507,0.4524553571428571,0.3015625000000000,4455,899,321,578,10,0,466,466,0.4745,0.5255,0.0,0,0.2018,0.0721,0.1297,0.7982,0.1369,0.0022,0.1996,0.0,27,29,,407,0.0,0.0,0.0,0.0,0.0,407,0,ISP
610271,2026,3,JENSEN,2026-03-01T00:00:00.000Z,2025-2026,299,228,152,172,324,0.6667,0.7543859649122807,0.7105263157894737,3277,469,469,0,349,0,220,220,0.513,0.487,0.0,0,0.1431,0.1431,0.0,0.8569,0.1431,0.1065,0.1376,0.0,13,14,,216,0.0231,0.0231,0.0,0.0,0.0,211,0,Network 5
610279,2025,12,TANNER,2025-12-01T00:00:00.000Z,2025-2026,299,247,158,174,333,0.6418,0.7066126855600540,0.6742240215924427,3830,659,659,0,1019,0,260,260,0.5068,0.4932,0.0,0,0.1721,0.1721,0.0,0.8279,0.1721,0.2661,0.1574,0.0,12,10,,263,0.1635,0.1559,0.0076,0.0,0.0,220,0,Network 12
610305,2025,9,LELAND,2025-09-01T00:00:00.000Z,2025-2026,299,441,244,369,613,0.5543,0.8367346938775511,0.6955215419501134,8557,408,369,39,354,0,455,455,0.4826,0.5174,0.0,0,0.0477,0.0431,0.0046,0.9523,0.0454,0.0414,0.0393,0.0,21,19,,446,0.0022,0.0022,0.0,0.0,0.0,445,0,Network 3
610315,2025,9,WHITE,2025-09-01T00:00:00.000Z,2025-2026,299,120,93,86,180,0.7808,0.7204166666666667,0.7506250000000000,2373,158,158,0,225,0,122,122,0.4762,0.5238,0.0,0,0.0666,0.0666,0.0,0.9334,0.0666,0.0948,0.027,0.0,7,11,,125,0.0,0.0,0.0,0.0,0.0,125,0,Network 13
610345,2025,12,WOODSON,2025-12-01T00:00:00.000Z,2025-2026,299,308,120,219,340,0.3913,0.7132034632034633,0.5522727272727274,4677,822,789,33,413,0,317,317,0.4576,0.5424,0.0,0,0.1758,0.1687,0.0071,0.8242,0.1722,0.0883,0.1659,0.0,21,17,,315,0.0127,0.0127,0.0,0.0,0.0,311,0,Network 9
610367,2025,10,DEPRIEST,2025-10-01T00:00:00.000Z,2025-2026,299,387,261,303,564,0.6754,0.7836840162421558,0.7295434969853576,8306,1309,1073,236,1312,1,402,402,0.5278,0.4722,0.0,0,0.1576,0.1292,0.0284,0.8424,0.1434,0.158,0.1265,1.0E-4,16,16,,397,0.0,0.0,0.0,0.0,0.0,397,0,Network 3
610396,2025,11,TARKINGTON,2025-11-01T00:00:00.000Z,2025-2026,299,717,324,539,864,0.4525,0.7526399681211396,0.6025602709703128,10106,982,920,62,845,1,726,726,0.5172,0.4828,0.0,0,0.0972,0.091,0.0061,0.9028,0.0941,0.0836,0.0635,1.0E-4,14,16,,719,0.0,0.0,0.0,0.0,0.0,719,0,Network 10
610503,2025,8,FRAZIER PROSPECTIVE,2025-08-01T00:00:00.000Z,2025-2026,299,111,70,90,161,0.6387,0.8162162162162162,0.7274774774774775,1075,48,46,2,124,0,111,111,0.5674,0.4326,0.0,0,0.0447,0.0428,0.0019,0.9553,0.0437,0.1153,0.0353,0.0,15,13,,106,0.0377,0.0189,0.0189,0.0,0.0,102,0,ISP
610523,2025,10,EDISON PARK,2025-10-01T00:00:00.000Z,2025-2026,299,413,162,236,398,0.3927,0.5720050732157270,0.4823590453130405,8694,430,327,103,461,6,414,414,0.5217,0.4783,0.0,0,0.0495,0.0376,0.0118,0.9505,0.0435,0.053,0.0071,7.0E-4,9,9,,416,0.0048,0.0048,0.0,0.0024,0.238,315,0,Network 1
610590,2025,11,BRONZEVILLE CLASSICAL,2025-11-01T00:00:00.000Z,2025-2026,299,441,203,218,421,0.4603,0.4946550048590865,0.4774862325882734,6146,249,230,19,637,7,439,439,0.4875,0.5125,0.0,0,0.0405,0.0374,0.0031,0.9595,0.039,0.1036,0.0184,0.0011,48,37,,438,0.0,0.0,0.0,0.0,0.0,438,0,Network 9
400105,2026,3,URBAN PREP - BRONZEVILLE HS,2026-03-01T00:00:00.000Z,2025-2026,299,114,25,64,90,0.2251,0.5643274853801169,0.3947368421052632,1727,236,236,0,0,0,108,108,0.0093,0.9907,0.0,0,0.1367,0.1367,0.0,0.8633,0.1367,0.0,0.1367,0.0,34,24,,107,0.0,0.0,0.0,0.0,0.0,107,0,Charter
400116,2025,9,MONTESSORI ENGLEWOOD,2025-09-01T00:00:00.000Z,2025-2026,299,392,309,347,657,0.7904,0.8866071428571429,0.8385204081632655,7805,501,501,0,795,0,403,403,0.4588,0.5412,0.0,0,0.0642,0.0642,0.0,0.9358,0.0642,0.1019,0.0155,0.0,30,24,,366,0.0601,0.0546,0.0055,0.0,0.0,344,0,Charter
400180,2025,12,KIPP - ONE,2025-12-01T00:00:00.000Z,2025-2026,299,1020,495,846,1342,0.4856,0.8303267973856209,0.6579411764705881,14746,920,920,0,10,5,986,986,0.4818,0.5182,0.0,0,0.0624,0.0624,0.0,0.9376,0.0624,7.0E-4,0.0617,3.0E-4,33,36,,956,0.1611,0.1527,0.0084,0.0063,0.0,802,0,Charter
609739,2025,9,WASHINGTON HS,2025-09-01T00:00:00.000Z,2025-2026,299,1348,100,748,848,0.0743,0.5553783382789317,0.3148553412462908,26775,4176,2277,1899,1498,2,1354,1354,0.4745,0.524,0.0015,0,0.156,0.085,0.0709,0.844,0.1205,0.0559,0.1,1.0E-4,16,13,,1323,0.037,0.0272,0.0098,0.0068,0.0023,1271,0,Network 17
609759,2026,2,CLEMENTE HS,2026-02-01T00:00:00.000Z,2025-2026,299,491,114,218,332,0.2322,0.4454627743833446,0.3388210002262955,8670,2743,1572,1171,284,4,488,488,0.4761,0.5239,0.0,0,0.3164,0.1813,0.1351,0.6836,0.2488,0.0328,0.2836,5.0E-4,40,37,,484,0.0269,0.0248,0.0021,0.0,0.0,471,0,Network 15
609762,2025,8,JULIAN HS,2025-08-01T00:00:00.000Z,2025-2026,299,382,47,196,243,0.1241,0.5136125654450262,0.3188481675392670,3525,446,257,189,48,1,376,376,0.4834,0.5166,0.0,0,0.1265,0.0729,0.0536,0.8735,0.0997,0.0136,0.1129,3.0E-4,27,17,,375,0.0107,0.0053,0.0053,0.0,0.0,371,0,Network 16
609780,2026,1,MARINE LEADERSHIP AT AMES HS,2026-01-01T00:00:00.000Z,2025-2026,299,475,77,307,384,0.1633,0.6466873065015480,0.4050154798761610,7935,1333,998,335,81,0,470,470,0.3691,0.6309,0.0,0,0.168,0.1258,0.0422,0.832,0.1469,0.0102,0.1578,0.0,27,22,,465,0.0215,0.0215,0.0,0.0022,0.0,455,0,Network 14
609793,2025,9,NICHOLSON,2025-09-01T00:00:00.000Z,2025-2026,299,490,304,350,654,0.6205,0.7160204081632654,0.6682653061224490,9607,1136,1136,0,560,0,510,510,0.485,0.515,0.0,0,0.1182,0.1182,0.0,0.8818,0.1182,0.0583,0.1168,0.0,30,25,,479,0.0418,0.0418,0.0,0.0,0.0,459,0,Network 11
609842,2025,11,CARSON,2025-11-01T00:00:00.000Z,2025-2026,299,666,334,547,881,0.5018,0.8220720720720721,0.6619476619476620,9345,537,455,82,798,0,671,671,0.5139,0.4861,0.0,0,0.0575,0.0487,0.0088,0.9425,0.0531,0.0854,0.0463,0.0,19,16,,677,0.0679,0.0517,0.0162,0.0089,0.0,631,0,ISP
609896,2026,2,DRUMMOND,2026-02-01T00:00:00.000Z,2025-2026,299,347,38,109,148,0.1105,0.3160422670509126,0.2132564841498559,6174,510,393,117,518,2,343,343,0.5306,0.4636,0.0058,0,0.0826,0.0637,0.019,0.9174,0.0731,0.0839,0.0288,3.0E-4,36,34,,340,0.0029,0.0029,0.0,0.0029,0.0,339,0,Network 6
609981,2026,2,HEARST,2026-02-01T00:00:00.000Z,2025-2026,299,240,175,190,365,0.7296,0.7918981481481481,0.7607638888888888,4566,451,447,4,342,0,256,256,0.4071,0.5929,0.0,0,0.0988,0.0979,9.0E-4,0.9012,0.0983,0.0749,0.083,0.0,17,11,,256,0.0547,0.0391,0.0156,0.0195,0.0,242,0,Network 10
609990,2026,2,SOUTH LOOP,2026-02-01T00:00:00.000Z,2025-2026,299,896,198,488,686,0.2210,0.5453869047619048,0.3832155257936508,16154,1309,1156,153,1808,23,902,901,0.484,0.516,0.0,0,0.0811,0.0716,0.0095,0.9189,0.0764,0.112,0.0492,0.0014,35,33,,889,0.1159,0.1125,0.0034,0.0967,0.045,746,0,ISP
609997,2025,9,HOLMES,2025-09-01T00:00:00.000Z,2025-2026,299,152,66,132,199,0.4388,0.8707236842105263,0.6547697368421053,2954,279,279,0,341,0,153,153,0.4678,0.5322,0.0,0,0.0944,0.0944,0.0,0.9056,0.0944,0.1154,0.087,0.0,15,14,,139,0.0432,0.036,0.0072,0.0072,0.0,133,0,Network 8
610002,2025,8,HOYNE,2025-08-01T00:00:00.000Z,2025-2026,299,212,97,127,225,0.4618,0.6004716981132076,0.5311320754716980,2068,70,69,1,169,0,212,212,0.5595,0.4405,0.0,0,0.0338,0.0334,5.0E-4,0.9662,0.0336,0.0817,0.0222,0.0,21,12,,210,0.0,0.0,0.0,0.0,0.0,210,0,Network 12
610022,2025,9,KILMER,2025-09-01T00:00:00.000Z,2025-2026,299,764,355,529,885,0.4651,0.6935209424083770,0.5792866492146598,15258,1145,1099,46,1025,0,776,776,0.4919,0.5068,0.0013,0,0.075,0.072,0.003,0.925,0.0735,0.0672,0.0418,0.0,18,21,,747,0.0348,0.0308,0.004,0.0107,0.0013,720,0,Network 2
610034,2026,1,LAWNDALE,2026-01-01T00:00:00.000Z,2025-2026,299,206,147,162,310,0.7182,0.7889777270131352,0.7535693889206168,3559,668,668,0,234,0,212,212,0.5159,0.4841,0.0,0,0.1877,0.1877,0.0,0.8123,0.1877,0.0657,0.1871,0.0,8,10,,216,0.0,0.0,0.0,0.0,0.0,216,0,Network 5
610039,2025,12,VON LINNE,2025-12-01T00:00:00.000Z,2025-2026,299,680,293,452,745,0.4310,0.6655882352941177,0.5482843137254902,10168,703,702,1,825,8,679,679,0.5158,0.4827,0.0015,0,0.0691,0.069,1.0E-4,0.9309,0.0691,0.0811,0.0448,8.0E-4,30,25,,672,0.1473,0.1369,0.0104,0.1012,0.0045,570,0,Network 4
610070,2025,11,MCPHERSON,2025-11-01T00:00:00.000Z,2025-2026,299,832,518,665,1184,0.6227,0.8003949175824177,0.7115384615384616,11713,884,884,0,1069,8,843,843,0.4826,0.5126,0.0048,0,0.0755,0.0755,0.0,0.9245,0.0755,0.0913,0.0324,7.0E-4,32,31,,841,0.1058,0.1046,0.0012,0.0904,0.0262,730,0,Network 2
610070,2026,1,MCPHERSON,2026-01-01T00:00:00.000Z,2025-2026,299,832,510,702,1213,0.6138,0.8445277149321266,0.7291430995475113,14322,1044,1044,0,1316,9,849,849,0.4799,0.5154,0.0047,0,0.0729,0.0729,0.0,0.9271,0.0729,0.0919,0.0335,6.0E-4,33,31,,841,0.1058,0.1046,0.0012,0.0904,0.0262,730,0,Network 2
610098,2026,2,NOBEL,2026-02-01T00:00:00.000Z,2025-2026,299,559,224,456,681,0.4014,0.8174319220830849,0.6094215861657722,9675,909,907,2,930,0,542,542,0.5189,0.4811,0.0,0,0.094,0.0937,2.0E-4,0.906,0.0939,0.0961,0.0596,0.0,13,14,,532,0.1034,0.0883,0.015,0.015,0.0,477,0,ISP
610100,2026,3,WEST PARK,2026-03-01T00:00:00.000Z,2025-2026,299,468,239,421,661,0.5121,0.9002849002849003,0.7061965811965812,7100,597,597,0,896,0,474,474,0.4746,0.5254,0.0,0,0.0841,0.0841,0.0,0.9159,0.0841,0.1262,0.0506,0.0,12,14,,474,0.1203,0.116,0.0042,0.0084,0.0,417,1,Network 5
610129,2025,11,PICKARD,2025-11-01T00:00:00.000Z,2025-2026,299,284,224,255,480,0.7912,0.9004024144869216,0.8458249496981891,3874,237,237,0,233,0,279,279,0.4902,0.5098,0.0,0,0.0612,0.0612,0.0,0.9388,0.0612,0.0601,0.0214,0.0,18,19,,281,0.0854,0.0783,0.0071,0.0178,0.0,257,0,Network 7
610178,2025,9,SCHMID,2025-09-01T00:00:00.000Z,2025-2026,299,194,146,134,280,0.7554,0.6909793814432991,0.7231958762886599,3803,281,256,25,342,0,199,199,0.5117,0.483,0.0053,0,0.0739,0.0673,0.0066,0.9261,0.0706,0.0899,0.0655,0.0,25,13,,207,0.0242,0.0242,0.0,0.0048,0.0,202,0,Network 12
610193,2025,12,NEW SULLIVAN,2025-12-01T00:00:00.000Z,2025-2026,299,449,223,297,520,0.4971,0.6619153674832962,0.5795100222717149,6818,1527,1527,0,396,4,461,461,0.4517,0.5483,0.0,0,0.224,0.224,0.0,0.776,0.224,0.0581,0.218,6.0E-4,25,16,,449,0.1136,0.1069,0.0067,0.0111,0.0,398,0,Network 12
610234,2026,3,YATES,2026-03-01T00:00:00.000Z,2025-2026,299,235,123,169,292,0.5234,0.7191489361702128,0.6212765957446809,3672,428,428,0,553,0,246,246,0.4485,0.5515,0.0,0,0.1166,0.1166,0.0,0.8834,0.1166,0.1506,0.1002,0.0,24,27,,246,0.0041,0.0041,0.0,0.0,0.0,245,0,Network 5
610251,2025,8,CATHER,2025-08-01T00:00:00.000Z,2025-2026,299,326,176,263,439,0.5408,0.8082822085889570,0.6745398773006135,3039,114,114,0,194,0,319,319,0.4396,0.5604,0.0,0,0.0375,0.0375,0.0,0.9625,0.0375,0.0638,0.0244,0.0,16,17,,323,0.0248,0.0248,0.0,0.0031,0.0,315,0,Network 5
